Func_id	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen01_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen03_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen04_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen05_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen06_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen07_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen10_05102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen12_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen14_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen15_06102014_R2	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen16_06102014_R1	Surface_soil_microbial_communities_from_Centralia_Pennsylvania_which_are_recovering_from_an_underground_coalmine_fire_Coalmine_Soil_Cen17_06102014_R1
KO:K07173	0	0	0	0	5	0	26	5	0	0	23	0
KO:K07175	2045	2362	1798	2321	1356	1633	1813	530	616	869	2973	2919
KO:K07176	3	16	75	52	15	64	2340	345	1093	436	89	26
KO:K07177	969	1368	879	658	493	828	3682	267	1077	459	3360	1374
KO:K07178	1272	989	834	985	748	634	2924	929	1895	940	1394	866
KO:K07179	39	32	25	24	32	23	2051	326	1147	356	35	19
KO:K07180	3171	4378	4287	4155	3865	3474	2796	2464	2267	3098	6041	3896
KO:K07181	1305	2387	2013	2889	2063	1725	3334	3022	1940	1204	3099	918
KO:K07182	1265	1433	1614	1011	940	759	633	302	423	300	3045	1706
KO:K07183	2744	3990	2599	1853	2964	2058	3799	1921	3890	1905	9263	3751
KO:K07184	238	181	145	181	79	59	18	13	29	36	249	83
KO:K07185	682	618	825	616	827	946	1277	1352	862	607	1772	388
KO:K07186	0	7	5	0	0	7	0	0	0	4	2	0
KO:K07190	76	175	69	146	69	50	13	32	20	15	191	48
KO:K07192	3860	3737	4644	3883	2582	3014	1581	2426	2079	1787	4704	3374
KO:K07213	696	318	368	253	304	369	1222	1055	1360	654	1991	292
KO:K07214	5431	6597	5535	7901	6845	5701	5940	4269	4034	2823	9540	7663
KO:K07215	25	29	37	49	76	79	47	22	12	0	41	48
KO:K07216	469	550	507	546	475	499	53	480	152	401	666	145
KO:K07217	494	960	543	542	1295	948	1727	1230	1031	1080	2652	370
KO:K07218	187	271	372	207	214	348	1873	962	1614	1267	2819	1006
KO:K07219	1794	2542	1940	2506	1685	1753	4219	1089	1271	1117	3900	1878
KO:K07220	2827	3013	3251	2038	2470	2905	5584	3465	5194	3362	10990	4888
KO:K07221	1299	2243	1959	1618	1713	1784	746	708	676	1062	3177	2347
KO:K07222	3260	3060	3002	2888	2036	1861	1277	568	1025	607	4899	6919
KO:K07223	1857	3437	2239	3467	1835	1477	1833	742	711	531	2023	1637
KO:K07224	355	533	224	359	463	242	670	201	316	289	1308	716
KO:K07225	17	43	40	35	88	33	264	43	55	49	97	50
KO:K07226	755	1744	1770	1869	1306	1375	996	936	392	619	1883	1007
KO:K07227	15	21	3	5	27	0	3	3	0	8	90	56
KO:K07228	13	9	19	22	22	29	79	50	74	90	621	241
KO:K07229	2	0	0	0	0	0	0	0	0	0	5	0
KO:K07230	99	155	120	116	136	126	119	251	107	268	210	66
KO:K07231	102	165	159	83	139	117	27	65	58	58	330	219
KO:K07232	684	872	752	902	788	694	725	801	287	529	1227	585
KO:K07233	374	160	338	292	256	177	516	290	184	308	1380	168
KO:K07234	954	430	1303	829	667	1233	3956	2094	1413	1686	3608	1046
KO:K07235	118	165	93	105	379	30	38	139	83	104	483	82
KO:K07236	65	5	0	4	8	5	0	15	23	6	45	6
KO:K07237	55	4	9	5	12	13	0	11	0	0	39	4
KO:K07238	2292	1587	2046	1236	1251	1533	4557	1169	3342	1548	5680	2932
KO:K07239	305	317	285	372	406	297	370	197	308	283	2145	578
KO:K07240	7824	8497	8144	8803	7815	6397	12413	6265	4848	4708	15319	6844
KO:K07241	4890	5476	5109	5526	3590	3783	10475	5435	5088	3251	8310	2695
KO:K07243	2663	3404	2522	2816	2391	2222	5233	2697	2991	2683	8140	3382
KO:K07244	21	40	32	9	20	28	0	3	33	41	653	252
KO:K07245	3065	4587	3063	3437	2722	2508	6015	2206	3113	2758	10801	3948
KO:K07246	3429	3812	4634	3708	2957	3349	4773	3230	2380	2354	6622	4347
KO:K07248	160	346	209	332	385	226	1884	576	390	233	373	83
KO:K07250	4926	6396	6204	5621	3808	4717	6077	3831	4344	3374	9188	6905
KO:K07251	96	59	50	69	85	33	0	7	15	0	40	13
KO:K07253	16	21	5	4	9	0	0	2	5	5	76	21
KO:K07254	30	33	81	77	206	52	2467	359	1224	495	149	19
KO:K07255	22	42	65	56	39	16	0	0	36	11	122	110
KO:K07256	12	23	38	20	20	18	4	0	0	0	33	66
KO:K07257	616	1077	1073	1152	908	1245	1360	1279	518	767	2635	529
KO:K07258	5183	5863	5079	5070	3994	3920	8400	3611	5097	3865	12845	4541
KO:K07259	4991	5988	5830	5796	4173	4713	9854	4620	4673	3936	13472	6038
KO:K07260	407	357	252	229	322	241	733	314	255	307	1050	432
KO:K07261	625	1143	1008	988	1216	805	997	909	386	838	1630	777
KO:K07262	466	797	682	636	438	493	88	220	272	130	846	1370
KO:K07263	14744	22421	21072	22371	16021	18924	24423	11412	12211	9894	36902	31906
KO:K07264	271	432	406	481	283	321	420	159	194	344	653	541
KO:K07265	152	262	189	280	442	164	64	138	78	101	485	150
KO:K07266	84	309	157	209	412	115	429	263	118	177	398	77
KO:K07267	1103	1982	1449	1848	1969	1165	1528	1072	420	1331	2130	1853
KO:K07268	6	0	6	7	4	7	0	0	0	0	8	0
KO:K07269	0	7	23	7	15	0	5	0	0	0	2	0
KO:K07270	160	499	223	442	453	564	190	207	69	97	349	159
KO:K07271	7	9	9	20	13	15	4	14	4	12	29	15
KO:K07272	53	43	20	47	33	30	10	19	16	4	76	21
KO:K07273	1325	953	994	1177	1018	1025	541	840	507	698	3030	1080
KO:K07274	387	252	309	335	228	172	42	166	97	94	576	241
KO:K07275	529	390	335	508	459	382	178	480	218	963	881	330
KO:K07276	558	522	378	544	619	394	1131	675	211	503	865	307
KO:K07277	9270	14193	14360	15637	9896	11761	9947	7469	7758	6382	18026	12633
KO:K07278	1298	2028	1691	2237	1787	1449	1731	1047	753	790	2240	1395
KO:K07279	109	115	135	109	108	93	153	42	38	50	122	85
KO:K07280	4	9	8	0	0	0	0	0	0	0	0	7
KO:K07281	129	118	124	93	144	99	80	86	110	92	767	185
KO:K07282	2689	3596	4070	3287	2722	2776	3324	2277	2709	2290	6386	2642
KO:K07283	356	690	741	595	398	423	335	110	161	129	647	376
KO:K07284	3266	2878	3662	2418	1960	2474	2505	1403	2208	1061	7978	2690
KO:K07285	75	39	42	27	22	48	605	98	91	123	494	186
KO:K07286	38	16	17	15	20	25	8	20	7	131	55	25
KO:K07287	187	180	175	99	117	93	70	34	3	164	368	490
KO:K07288	17	31	4	11	9	5	0	0	0	8	21	7
KO:K07289	4046	5810	6986	6338	4232	4954	3335	3903	2779	2497	6183	3617
KO:K07290	1463	1680	1170	1386	1150	1202	585	614	275	542	1828	1220
KO:K07291	67	159	165	192	163	93	93	82	98	331	606	527
KO:K07300	2645	2951	2310	1758	2864	1698	2833	2086	3641	2706	8498	7530
KO:K07301	2122	2278	2054	1643	1249	1521	6260	1966	3916	2509	7147	2019
KO:K07302	5847	8736	8804	9447	6908	6274	4838	6040	3996	4410	13366	7389
KO:K07303	14104	19493	19968	21300	12815	12200	9497	7173	3890	6243	18446	17294
KO:K07304	7356	9502	9227	9720	7168	7616	11628	7034	6697	5733	15427	8716
KO:K07305	5357	7320	6576	7567	5579	5582	6569	5335	3944	4089	10914	5384
KO:K07306	246	157	154	129	114	142	26	56	28	20	286	415
KO:K07307	75	33	16	28	5	13	0	5	7	8	31	9
KO:K07308	190	27	28	88	13	32	40	17	38	63	38	38
KO:K07309	5	0	12	3	6	6	7	21	0	0	3	7
KO:K07310	0	0	0	0	0	0	0	0	0	0	6	0
KO:K07311	0	0	0	0	0	4	0	3	0	0	0	0
KO:K07312	0	0	7	2	0	8	3	0	0	0	0	0
KO:K07313	1192	1441	1164	1714	1378	1358	1056	1181	755	1208	2755	560
KO:K07315	13969	16724	20081	18915	10520	11895	14941	13953	10115	8089	21898	14132
KO:K07316	412	532	394	594	384	364	221	290	288	161	1169	118
KO:K07317	33	17	31	11	7	15	0	13	3	20	25	2
KO:K07318	331	675	261	470	435	411	609	164	310	197	849	446
KO:K07319	5282	4299	3632	4639	3608	3439	5643	3622	5088	4278	7983	2059
KO:K07320	547	782	730	1011	749	941	372	496	105	465	1172	719
KO:K07321	739	155	90	209	68	101	117	67	280	144	339	103
KO:K07322	971	609	1272	820	830	1509	2235	3092	2126	1760	3298	721
KO:K07323	1537	2658	2001	2353	3464	1724	4066	2640	810	2453	5763	2337
KO:K07324	0	0	0	4	0	0	0	0	0	0	0	0
KO:K07325	14	29	42	60	6	83	267	108	13	468	390	17
KO:K07326	35	6	43	24	39	9	32	0	6	5	55	8
KO:K07327	11	2	8	9	18	10	7	7	0	5	14	2
KO:K07328	21	9	18	0	3	0	4	9	7	0	32	12
KO:K07329	0	8	0	3	0	0	134	4	0	4	20	0
KO:K07330	0	5	16	7	0	17	170	41	10	92	82	0
KO:K07331	9	13	10	12	6	32	168	33	10	111	125	8
KO:K07332	221	212	402	521	806	331	2810	603	2077	685	588	77
KO:K07333	53	179	222	319	645	253	4047	706	2482	789	524	16
KO:K07334	2145	2665	2726	3698	2090	2317	1482	2072	1177	2206	2912	622
KO:K07335	3559	3197	3009	2395	2241	2553	4900	1932	3938	2139	8924	5107
KO:K07336	817	1268	638	864	847	746	1192	923	398	646	1554	812
KO:K07337	234	150	80	193	137	173	4	93	92	112	342	281
KO:K07338	14	65	15	21	36	13	72	28	19	77	126	78
KO:K07339	3834	2319	2500	3628	1401	1833	2699	2347	2435	2532	6510	595
KO:K07340	424	466	399	531	485	495	335	426	144	302	1083	400
KO:K07341	2044	1701	1575	1897	1205	1522	1573	1405	1653	1144	3282	670
KO:K07342	27	20	25	37	107	16	932	330	1220	231	123	23
KO:K07343	588	797	672	688	673	671	166	607	272	437	1165	442
KO:K07344	2348	2117	2100	2974	2012	1756	5089	2685	2110	2420	3934	1197
KO:K07345	112	93	64	124	75	82	50	0	34	10	119	72
KO:K07346	195	236	203	277	149	284	682	325	147	284	454	382
KO:K07347	670	834	726	873	589	882	914	300	172	199	1030	914
KO:K07348	0	8	0	14	0	0	0	0	0	0	0	0
KO:K07349	4	0	0	0	0	0	0	0	0	0	0	5
KO:K07350	0	0	3	6	0	0	0	0	0	0	0	6
KO:K07352	0	0	0	3	0	3	0	0	0	0	0	0
KO:K07357	243	308	294	283	142	255	1428	1168	917	384	537	95
KO:K07358	206	264	221	362	104	201	5	58	23	49	252	365
KO:K07386	7319	11177	10338	11961	6745	7970	7143	4517	5347	3521	10920	10340
KO:K07387	21	32	57	19	12	28	15	4	51	27	59	65
KO:K07388	0	3	0	0	0	0	140	0	0	0	0	0
KO:K07389	9	7	21	31	28	31	0	0	0	0	37	3
KO:K07390	1457	2594	1682	1978	1932	1684	3005	1496	1509	1852	5099	2226
KO:K07391	8488	10409	10444	10333	7287	8096	12574	6866	7920	6630	20238	9635
KO:K07392	7	13	3	17	11	6	0	3	0	3	3	3
KO:K07393	1364	1851	1662	2385	1282	1612	2877	735	939	726	3550	1150
KO:K07394	334	230	188	209	201	171	282	93	94	79	830	219
KO:K07395	917	1401	957	1305	1044	971	165	377	200	550	1361	1162
KO:K07396	153	83	69	123	142	137	508	50	39	42	355	103
KO:K07397	4324	3798	4559	3759	3014	2988	5458	4221	5321	3063	8199	2738
KO:K07398	10	15	58	39	5	51	2426	356	1217	491	84	28
KO:K07399	1175	1290	1850	1361	817	1159	2055	961	630	687	2902	1019
KO:K07400	348	325	187	376	139	209	729	139	511	154	867	451
KO:K07401	621	741	652	229	724	398	1018	953	1592	829	2562	696
KO:K07402	8300	7803	8604	8004	5657	6305	13760	6470	9910	5277	16567	8358
KO:K07403	4385	5354	6014	5020	3086	3848	8485	4435	6014	4331	11390	5707
KO:K07404	3413	3602	3844	4114	3504	3095	3271	3094	2093	2741	5736	2989
KO:K07405	2222	1697	2197	1775	1446	1279	5184	3030	3887	2094	1870	1358
KO:K07406	2308	2295	1755	1271	1659	1242	2432	1358	2050	1133	3344	1641
KO:K07407	9562	10002	9271	11138	7033	7310	14330	9955	9603	5564	14087	5940
KO:K07408	19	13	0	0	15	3	3	0	3	0	4	0
KO:K07427	4	0	0	2	0	7	0	0	0	0	0	0
KO:K07430	3	3	2	0	15	0	0	0	0	0	0	0
KO:K07432	10	3	0	3	0	0	4	0	0	0	2	0
KO:K07442	1125	855	927	968	626	546	4491	860	1992	1166	2509	912
KO:K07443	1572	1298	1424	1365	1263	1006	816	1705	913	1194	3796	894
KO:K07444	650	734	557	524	674	537	212	330	346	318	1680	1165
KO:K07445	1924	1289	1522	1713	1340	1098	4784	2145	2268	2066	3223	697
KO:K07446	77	133	132	113	176	153	2509	405	1154	492	292	29
KO:K07447	3611	4215	3849	3950	3392	3375	6972	4603	4469	3403	9429	2968
KO:K07448	1511	1386	1115	1345	940	1119	1935	1226	1328	1311	2285	479
KO:K07449	0	3	7	0	0	16	4	16	0	7	61	0
KO:K07450	155	63	145	78	63	98	2179	154	456	45	243	22
KO:K07451	6	9	0	8	12	6	4	6	11	3	23	3
KO:K07452	59	87	132	61	56	66	12	42	45	21	404	55
KO:K07453	55	60	44	49	23	63	521	332	292	133	64	12
KO:K07454	1678	1145	1154	1332	998	869	1943	702	1207	785	3176	521
KO:K07455	348	99	153	153	63	217	315	217	96	314	2774	303
KO:K07456	5788	6950	8009	7592	4741	5554	12116	8274	6440	5791	11361	6959
KO:K07457	715	746	1058	995	460	520	1212	732	1082	606	1511	268
KO:K07458	1485	1337	1151	1425	1144	1128	2404	1039	1398	797	3232	326
KO:K07459	608	733	484	604	536	568	441	912	372	481	1219	253
KO:K07460	3298	3643	3235	3257	2929	2900	5290	4156	4033	3326	9019	2507
KO:K07461	3123	3784	4216	4490	3037	3921	1715	2470	1830	2466	7386	2239
KO:K07462	6094	8554	8205	8247	6240	6878	9494	5604	6719	4891	16178	8092
KO:K07463	82	56	184	210	305	208	2893	647	1803	736	322	79
KO:K07464	1137	362	618	834	733	521	2768	2857	2452	2237	2084	88
KO:K07465	1274	1304	1461	1389	577	933	2394	314	540	602	1911	1024
KO:K07466	66	89	211	202	362	137	2590	390	1154	625	280	73
KO:K07467	26	62	16	28	24	20	86	20	98	28	69	18
KO:K07468	0	0	0	0	4	0	4	0	6	0	0	0
KO:K07469	70	111	190	138	58	50	14	31	18	8	98	74
KO:K07471	0	0	0	4	0	0	0	0	0	0	6	3
KO:K07472	126	131	7	18	85	18	17	5	3	9	33	0
KO:K07473	230	313	382	526	112	369	73	321	150	417	430	59
KO:K07474	478	409	440	361	321	440	559	675	209	585	765	340
KO:K07475	0	0	0	0	0	0	4	0	0	0	0	0
KO:K07476	3	0	0	0	0	0	36	0	0	0	0	0
KO:K07477	571	264	393	299	409	340	3010	810	1992	820	1289	203
KO:K07478	7887	9973	10401	10130	7173	7700	11434	6844	6634	5771	17485	10212
KO:K07479	9	6	30	16	6	14	0	11	9	0	21	4
KO:K07480	51	46	41	85	27	27	159	195	57	116	2728	205
KO:K07481	1774	2238	3628	3082	1483	2333	1255	1019	1014	400	11019	2199
KO:K07482	692	465	838	991	319	479	309	351	141	120	515	1716
KO:K07483	7349	5800	7992	9900	3737	5527	11996	6442	6721	5168	9995	5041
KO:K07484	8915	6631	10519	11761	6180	6406	6769	10982	5664	6464	10687	3504
KO:K07485	859	1350	2452	2695	943	873	991	2581	3055	526	1188	1031
KO:K07486	5700	6263	9536	9019	3749	5674	2969	2533	2206	2018	7494	7482
KO:K07487	6370	2603	5467	4530	2052	2634	2777	3978	2236	3839	4282	3493
KO:K07488	20	24	28	51	40	46	25	6	6	558	451	14
KO:K07489	74	30	21	15	21	34	29	36	60	64	213	41
KO:K07491	6655	6555	7807	8825	5115	5724	13176	10948	7792	5086	12726	3370
KO:K07492	5322	3730	3754	3549	3504	2637	9610	4604	4462	3554	9792	2265
KO:K07493	3908	2503	4029	3682	2338	2959	11946	7171	4979	3344	8580	2330
KO:K07494	4333	2040	3597	3523	2839	1773	3687	2635	2968	1848	5830	1410
KO:K07495	678	291	458	474	405	357	349	1932	716	354	2051	290
KO:K07496	6819	2981	4203	3062	2546	2278	42924	11109	12019	8084	4711	1133
KO:K07497	23074	16556	25603	26773	13455	15338	32858	28779	17358	17049	37247	13183
KO:K07498	625	229	492	284	147	159	83	26	49	37	285	380
KO:K07499	1253	862	1518	1816	853	1068	1119	930	435	499	1850	776
KO:K07500	0	3	3	7	0	0	0	0	0	0	0	0
KO:K07501	730	1016	861	957	811	801	316	322	262	469	1638	995
KO:K07502	1755	1649	1969	1842	1363	1180	3543	2658	2634	1454	2388	1316
KO:K07503	960	1151	701	623	464	420	2030	129	1013	392	2918	1507
KO:K07504	103	110	61	101	63	103	51	34	52	63	422	57
KO:K07505	128	204	161	163	129	162	68	72	109	117	238	248
KO:K07506	3291	4387	3407	3873	2923	2544	2828	2256	1491	1086	4030	2161
KO:K07507	2769	2973	2787	3136	2924	2608	3704	3233	2673	2402	8789	2130
KO:K07508	200	142	111	118	101	144	20	82	323	49	367	290
KO:K07509	0	0	0	0	8	0	0	0	0	0	0	3
KO:K07511	7	0	0	0	8	0	75	5	3	3	3	0
KO:K07512	6	12	0	0	9	0	0	0	3	0	0	3
KO:K07516	9798	12536	14712	14578	9166	9629	10259	8424	5573	5061	13777	10310
KO:K07518	166	83	78	91	111	63	299	35	30	26	200	249
KO:K07533	861	1387	997	910	818	1012	1736	497	1081	753	2286	1230
KO:K07534	0	0	0	0	6	0	0	0	0	0	0	0
KO:K07535	1872	2203	2195	1744	2041	1350	5976	2393	2647	1800	4986	1505
KO:K07536	91	151	180	271	183	122	405	200	162	255	580	211
KO:K07537	2227	1199	2357	1517	896	1078	545	1490	1230	855	3744	664
KO:K07538	431	69	412	186	79	156	85	41	62	294	372	72
KO:K07539	533	100	471	188	67	208	118	36	134	134	551	138
KO:K07540	0	0	0	0	0	0	0	4	0	0	0	0
KO:K07543	1075	1107	1090	1144	878	656	1491	1300	1493	1809	3287	871
KO:K07544	1456	1803	1608	1900	1403	1031	1771	1549	1523	2276	3729	969
KO:K07545	9	2	0	0	4	2	6	0	0	5	16	35
KO:K07546	239	326	268	268	299	201	152	258	252	261	559	255
KO:K07547	0	0	0	0	3	0	0	0	0	0	0	0
KO:K07548	3	9	0	3	7	17	3	0	0	0	16	9
KO:K07549	9	50	21	16	7	12	11	18	28	62	98	5
KO:K07550	96	164	116	130	52	50	195	188	222	100	243	70
KO:K07552	2644	3750	2667	3632	3238	2814	3142	1640	1321	1280	5217	2711
KO:K07557	22	22	2	40	137	0	34	3	0	4	59	0
KO:K07558	35	56	138	113	246	92	2342	362	1111	463	113	36
KO:K07559	367	169	156	164	397	155	345	443	414	317	1134	175
KO:K07560	3040	3271	3301	3006	2298	2359	6293	4005	3888	2726	8518	2835
KO:K07561	52	83	109	157	158	88	2483	366	1214	484	161	51
KO:K07562	8	18	7	30	152	0	34	13	3	5	42	0
KO:K07565	0	0	0	0	0	0	5	6	14	12	41	0
KO:K07566	3600	5084	4251	5057	3842	4272	8820	4031	4931	3848	10485	3974
KO:K07568	6833	7960	7838	7892	5949	6194	11215	7306	7614	5497	14764	7971
KO:K07569	12	20	28	31	96	25	1568	190	1088	424	87	18
KO:K07570	0	4	3	3	0	0	7	0	0	0	5	0
KO:K07571	79	53	130	34	34	40	231	212	285	56	258	83
KO:K07572	36	31	60	109	241	80	2466	363	1206	473	140	32
KO:K07573	19	28	74	90	111	86	2474	359	1202	476	162	41
KO:K07574	272	304	198	278	235	154	307	161	68	108	638	238
KO:K07575	15	11	44	38	15	52	2253	329	1148	453	112	37
KO:K07576	3486	3784	4918	3956	3177	3630	2117	2674	2332	2203	8219	4051
KO:K07577	1168	1755	1971	1748	2087	1972	6025	1818	2947	1704	3373	1468
KO:K07578	7	0	0	0	5	0	4	0	3	0	3	0
KO:K07579	13	8	17	21	226	3	25	5	0	8	57	8
KO:K07580	8	9	2	22	103	0	1288	168	488	212	67	0
KO:K07581	0	10	43	38	7	46	2262	329	1122	458	132	21
KO:K07583	51	30	89	184	303	92	1204	194	620	237	176	32
KO:K07584	8	46	36	64	29	187	122	51	76	25	103	2
KO:K07586	429	67	152	110	136	125	615	448	501	374	911	126
KO:K07588	5550	6681	6816	6231	4824	5096	11312	5439	7229	4683	13325	6404
KO:K07589	18	14	15	20	3	40	7	3	17	4	60	0
KO:K07590	13	15	66	4	19	19	214	197	166	44	3	0
KO:K07592	8	0	0	0	0	0	3	0	0	0	6	0
KO:K07605	0	3	0	6	12	0	0	4	0	0	5	0
KO:K07634	6	22	6	24	32	33	11	9	15	12	66	9
KO:K07636	11689	12484	13720	12125	9383	10791	10057	9780	10279	8475	24406	13826
KO:K07637	180	355	225	449	202	161	355	161	47	247	404	268
KO:K07638	1426	2078	2000	2070	1986	1729	1105	1161	550	888	3023	1420
KO:K07639	79	78	96	66	74	31	9	3	38	2	88	93
KO:K07640	1348	2275	2662	2872	1796	1947	339	1619	735	835	3693	848
KO:K07641	98	188	117	121	134	110	7	30	27	38	379	313
KO:K07642	3578	2685	3055	1939	1907	2117	5249	2376	3191	2209	7580	3380
KO:K07643	7	3	0	3	0	0	0	2	5	0	0	0
KO:K07644	833	1251	951	1177	966	687	1325	684	746	591	1897	717
KO:K07645	186	286	334	386	248	309	166	187	229	89	647	246
KO:K07646	16245	23589	21041	22274	15377	16864	21324	14856	13658	11276	31978	16085
KO:K07647	114	106	86	109	101	85	9	9	29	47	162	111
KO:K07648	47	50	99	56	67	92	5	7	69	16	42	39
KO:K07649	1004	1130	955	1010	732	683	625	228	220	374	1509	1338
KO:K07650	13	0	4	7	3	0	0	0	2	9	0	10
KO:K07651	617	741	739	538	374	451	310	242	549	242	1385	766
KO:K07652	975	705	1157	606	506	793	430	358	700	480	2122	1182
KO:K07653	1887	3076	1761	1995	1419	1264	3175	361	2199	801	5937	3142
KO:K07654	1374	1031	954	764	520	709	1903	494	780	360	2666	1677
KO:K07655	47	36	28	24	24	36	121	3	80	52	219	102
KO:K07656	21	22	11	16	13	10	79	0	41	0	101	40
KO:K07657	6188	7012	7548	7142	5499	5586	5509	5435	5072	4156	13430	5501
KO:K07658	9331	9616	10031	7950	7073	7136	11241	9612	11288	7573	26443	11329
KO:K07659	1642	2189	2045	1952	1913	1877	1117	1537	872	1340	3261	1934
KO:K07660	348	862	513	963	364	618	523	234	217	322	1239	385
KO:K07661	138	131	104	140	84	133	6	38	48	28	219	214
KO:K07662	1463	2088	2368	2501	1777	1933	952	2188	1169	1154	3482	1138
KO:K07663	142	188	122	123	120	136	106	120	207	196	480	327
KO:K07664	253	268	261	191	194	174	96	56	187	85	615	346
KO:K07665	6766	7012	7875	7530	6133	6300	11317	7740	8513	6029	14124	4998
KO:K07666	48	52	53	73	49	73	23	36	53	53	100	57
KO:K07667	13471	12951	11976	12113	9554	9390	13143	10541	12504	9216	24747	9351
KO:K07668	1382	1067	1096	1055	519	703	854	694	1260	774	2399	1395
KO:K07669	4585	4564	3983	3508	3208	3223	7456	3756	5742	2926	12528	4803
KO:K07670	1648	1101	999	823	652	916	1354	524	965	624	2550	1543
KO:K07671	256	187	180	160	233	206	400	101	171	113	659	434
KO:K07672	37	36	51	17	7	45	78	18	55	14	102	17
KO:K07673	639	312	581	299	339	371	1092	285	460	350	800	679
KO:K07674	44	42	67	48	18	28	15	0	15	12	81	48
KO:K07675	4829	4191	4583	4818	3728	3139	4245	3457	3866	2817	7533	4148
KO:K07676	3	0	0	3	0	0	0	0	0	0	0	0
KO:K07677	377	314	340	306	326	207	160	121	91	74	447	369
KO:K07678	595	816	842	890	906	797	479	266	380	329	972	584
KO:K07679	584	861	734	703	523	604	677	311	384	203	1352	710
KO:K07680	62	28	63	23	34	32	5	9	19	13	40	39
KO:K07681	4	10	9	9	2	9	0	4	0	0	8	6
KO:K07682	8	13	12	3	10	11	109	1	3	3	32	12
KO:K07683	161	206	239	199	126	194	29	27	97	176	258	280
KO:K07684	3205	4713	3878	4331	3516	3443	3963	4387	4128	3814	7702	3302
KO:K07685	408	312	296	434	379	164	181	409	219	554	550	193
KO:K07686	80	94	66	59	83	72	33	14	12	32	54	46
KO:K07687	214	196	242	157	121	176	127	8	68	31	211	139
KO:K07688	7	59	65	14	19	14	11	0	3	6	45	35
KO:K07689	429	672	566	734	469	556	187	318	309	226	930	615
KO:K07690	84	140	118	61	90	136	27	23	57	42	271	104
KO:K07691	10	29	46	15	20	7	65	21	9	0	8	7
KO:K07692	853	842	1079	869	616	688	1468	465	703	519	1802	733
KO:K07693	2596	2317	2301	2195	1234	1621	3570	848	1878	1037	4575	1334
KO:K07694	75	52	58	11	10	25	6	4	5	4	6	16
KO:K07695	345	228	314	281	281	222	450	98	265	136	548	321
KO:K07696	3736	4482	5016	3628	2985	3383	4765	4548	4828	3087	9521	3231
KO:K07697	36	46	17	30	29	31	28	10	20	7	60	46
KO:K07698	6	18	9	20	15	22	1	0	7	0	24	4
KO:K07699	48	52	70	56	34	35	102	32	34	15	94	102
KO:K07700	12	0	18	0	4	17	0	0	0	7	3	8
KO:K07701	4	14	0	4	2	0	0	0	0	0	8	0
KO:K07702	7	8	18	4	5	8	3	0	0	4	6	0
KO:K07703	0	0	6	0	0	0	0	0	0	0	3	0
KO:K07704	84	385	234	267	240	258	233	273	282	134	329	261
KO:K07705	1703	2008	2696	2416	1417	1755	2057	2410	1787	1360	2519	926
KO:K07706	0	0	0	5	15	0	0	0	0	0	4	0
KO:K07707	0	2	0	0	0	0	0	0	0	0	0	5
KO:K07708	2274	3362	3307	3550	2479	2492	2508	2780	1339	2086	5171	2671
KO:K07709	1109	1409	1535	1258	864	1122	2105	952	1143	1341	2634	2185
KO:K07710	501	524	538	537	380	405	165	279	268	302	1201	1234
KO:K07711	498	834	592	789	385	394	53	116	139	161	1686	1003
KO:K07712	5239	7485	6701	6679	6476	5985	4080	3530	3118	4379	10963	8238
KO:K07713	8568	11280	13081	10726	7410	8304	6374	7501	7968	6911	18711	11000
KO:K07714	9752	12916	14410	13588	8511	10554	14544	13705	11862	8700	22797	13759
KO:K07715	1560	2317	2104	1918	1331	1504	1015	1480	1065	888	4447	3356
KO:K07716	3471	5695	5269	5971	4415	5113	2494	2931	1405	3174	7599	3000
KO:K07717	15	6	0	3	0	3	0	8	5	0	17	10
KO:K07718	263	281	305	347	197	216	450	171	150	139	445	271
KO:K07719	18	0	21	3	8	40	3	0	0	3	12	3
KO:K07720	835	789	813	529	645	607	1218	536	534	609	1922	834
